idx_i,userName_i,idx_j,userName_j,match
19005,DiegoGancedo77,19007,@dgancedo,1
19006,diegogancedo,19005,DiegoGancedo77,1
19006,diegogancedo,19007,@dgancedo,1
19007,@dgancedo,19005,DiegoGancedo77,1
19007,@dgancedo,19006,diegogancedo,1
19008,DaveGerhart1,19009,davegerhart,1
19008,DaveGerhart1,19010,@davegerhart,1
19009,davegerhart,19008,DaveGerhart1,1
19009,davegerhart,19010,@davegerhart,1
19010,@davegerhart,19008,DaveGerhart1,1
19010,@davegerhart,19009,davegerhart,1
19011,DaliaGonzalez1586,19012,bohemu,1
19011,DaliaGonzalez1586,19013,@bohemu,1
19012,bohemu,19011,DaliaGonzalez1586,1
19012,bohemu,19013,@bohemu,1
19013,@bohemu,19011,DaliaGonzalez1586,1
19013,@bohemu,19012,bohemu,1
19014,DiegoSeplvedalvarez,19015,dgo_splvd,1
19014,DiegoSeplvedalvarez,19016,@dgo_splvd,1
19015,dgo_splvd,19014,DiegoSeplvedalvarez,1
19015,dgo_splvd,19016,@dgo_splvd,1
19016,@dgo_splvd,19014,DiegoSeplvedalvarez,1
19016,@dgo_splvd,19015,dgo_splvd,1
19017,DavidLim(Khing),19018,dhawit,1
19017,DavidLim(Khing),19019,@dhawit,1
19018,dhawit,19017,DavidLim(Khing),1
19018,dhawit,19019,@dhawit,1
19019,@dhawit,19017,DavidLim(Khing),1
19019,@dhawit,19018,dhawit,1
19020,DavidHeras,19021,dheras,1
19020,DavidHeras,19022,@dheras,1
19021,dheras,19020,DavidHeras,1
19021,dheras,19022,@dheras,1
19022,@dheras,19020,DavidHeras,1
19022,@dheras,19021,dheras,1
19023,DanielHernandezV.,19024,dehvin,1
19023,DanielHernandezV.,19025,@dehvin,1
19024,dehvin,19023,DanielHernandezV.,1
19024,dehvin,19025,@dehvin,1
19025,@dehvin,19023,DanielHernandezV.,1
19025,@dehvin,19024,dehvin,1
19026,dhilipsivabijju,19027,dhilipsiva,1
19026,dhilipsivabijju,19028,@dhilipsiva,1
19027,dhilipsiva,19026,dhilipsivabijju,1
19027,dhilipsiva,19028,@dhilipsiva,1
19028,@dhilipsiva,19026,dhilipsivabijju,1
19028,@dhilipsiva,19027,dhilipsiva,1
19029,DickDekkers,19030,dhmdekkers,1
19029,DickDekkers,19031,@DHMDekkers,1
19030,dhmdekkers,19029,DickDekkers,1
19030,dhmdekkers,19031,@DHMDekkers,1
19031,@DHMDekkers,19029,DickDekkers,1
19031,@DHMDekkers,19030,dhmdekkers,1
19032,DhrumilDesai,19033,desaidhrumil,1
19032,DhrumilDesai,19034,@DhrumilDesai,1
19033,desaidhrumil,19032,DhrumilDesai,1
19033,desaidhrumil,19034,@DhrumilDesai,1
19034,@DhrumilDesai,19032,DhrumilDesai,1
19034,@DhrumilDesai,19033,desaidhrumil,1
19035,AdrianoSoares(dhyll),19036,xdhyllx,1
19035,AdrianoSoares(dhyll),19037,@dhyll,1
19036,xdhyllx,19035,AdrianoSoares(dhyll),1
19036,xdhyllx,19037,@dhyll,1
19037,@dhyll,19035,AdrianoSoares(dhyll),1
19037,@dhyll,19036,xdhyllx,1
19038,DityaRachmawan,19039,di2t,1
19038,DityaRachmawan,19040,@Di2t,1
19039,di2t,19038,DityaRachmawan,1
19039,di2t,19040,@Di2t,1
19040,@Di2t,19038,DityaRachmawan,1
19040,@Di2t,19039,di2t,1
19041,diahestika,19042,diahestika,1
19041,diahestika,19043,@diahestika,1
19042,diahestika,19041,diahestika,1
19042,diahestika,19043,@diahestika,1
19043,@diahestika,19041,diahestika,1
19043,@diahestika,19042,diahestika,1
19044,DianaAntholis,19045,dianaantholis,1
19044,DianaAntholis,19046,@DianaAntholis,1
19045,dianaantholis,19044,DianaAntholis,1
19045,dianaantholis,19046,@DianaAntholis,1
19046,@DianaAntholis,19044,DianaAntholis,1
19046,@DianaAntholis,19045,dianaantholis,1
19047,DianaGonzlez,19048,dianagonzalez,1
19047,DianaGonzlez,19049,@dianagonzalez,1
19048,dianagonzalez,19047,DianaGonzlez,1
19048,dianagonzalez,19049,@dianagonzalez,1
19049,@dianagonzalez,19047,DianaGonzlez,1
19049,@dianagonzalez,19048,dianagonzalez,1
19050,DianaMRodriguezDCgal62,19051,dcgal62,1
19050,DianaMRodriguezDCgal62,19052,@DCgal62,1
19051,dcgal62,19050,DianaMRodriguezDCgal62,1
19051,dcgal62,19052,@DCgal62,1
19052,@DCgal62,19050,DianaMRodriguezDCgal62,1
19052,@DCgal62,19051,dcgal62,1
19053,DianeBourquePerso,19054,dianebourque,1
19053,DianeBourquePerso,19055,@DianeBourque,1
19054,dianebourque,19053,DianeBourquePerso,1
19054,dianebourque,19055,@DianeBourque,1
19055,@DianeBourque,19053,DianeBourquePerso,1
19055,@DianeBourque,19054,dianebourque,1
19056,DianeHarrigan,19057,postcardsfromsf,1
19056,DianeHarrigan,19058,@PostcardsfromSF,1
19057,postcardsfromsf,19056,DianeHarrigan,1
19057,postcardsfromsf,19058,@PostcardsfromSF,1
19058,@PostcardsfromSF,19056,DianeHarrigan,1
19058,@PostcardsfromSF,19057,postcardsfromsf,1
19059,DianeMueller,19060,pythondj,1
19059,DianeMueller,19061,@pythondj,1
19060,pythondj,19059,DianeMueller,1
19060,pythondj,19061,@pythondj,1
19061,@pythondj,19059,DianeMueller,1
19061,@pythondj,19060,pythondj,1
19062,DianWahyuPratama,19063,dianwahyu,1
19062,DianWahyuPratama,19064,@_dewe,1
19063,dianwahyu,19062,DianWahyuPratama,1
19063,dianwahyu,19064,@_dewe,1
19064,@_dewe,19062,DianWahyuPratama,1
19064,@_dewe,19063,dianwahyu,1
19065,AnilJacob,19066,diavian,1
19065,AnilJacob,19067,@diavian,1
19066,diavian,19065,AnilJacob,1
19066,diavian,19067,@diavian,1
19067,@diavian,19065,AnilJacob,1
19067,@diavian,19066,diavian,1
19068,MarcoDibusyDeabusGonzlez,19069,dibusydeabus,1
19068,MarcoDibusyDeabusGonzlez,19070,@DibusyDeabus,1
19069,dibusydeabus,19068,MarcoDibusyDeabusGonzlez,1
19069,dibusydeabus,19070,@DibusyDeabus,1
19070,@DibusyDeabus,19068,MarcoDibusyDeabusGonzlez,1
19070,@DibusyDeabus,19069,dibusydeabus,1
19071,FrankDidszuleit,19072,didszuleit,1
19071,FrankDidszuleit,19073,@didszuleit,1
19072,didszuleit,19071,FrankDidszuleit,1
19072,didszuleit,19073,@didszuleit,1
19073,@didszuleit,19071,FrankDidszuleit,1
19073,@didszuleit,19072,didszuleit,1
19074,TomDiederich,19075,dieds,1
19074,TomDiederich,19076,@Dieds,1
19075,dieds,19074,TomDiederich,1
19075,dieds,19076,@Dieds,1
19076,@Dieds,19074,TomDiederich,1
19076,@Dieds,19075,dieds,1
19077,DiegoBarrioHortigela,19078,diegobarrioh,1
19077,DiegoBarrioHortigela,19079,@guilu,1
19078,diegobarrioh,19077,DiegoBarrioHortigela,1
19078,diegobarrioh,19079,@guilu,1
19079,@guilu,19077,DiegoBarrioHortigela,1
19079,@guilu,19078,diegobarrioh,1
19080,DiegoCrescini,19081,aircrescio,1
19080,DiegoCrescini,19082,@aircrescio,1
19081,aircrescio,19080,DiegoCrescini,1
19081,aircrescio,19082,@aircrescio,1
19082,@aircrescio,19080,DiegoCrescini,1
19082,@aircrescio,19081,aircrescio,1
19083,DiegoFunaro,19084,diegofunaro,1
19083,DiegoFunaro,19085,@DiegoFunaro,1
19084,diegofunaro,19083,DiegoFunaro,1
19084,diegofunaro,19085,@DiegoFunaro,1
19085,@DiegoFunaro,19083,DiegoFunaro,1
19085,@DiegoFunaro,19084,diegofunaro,1
19086,DiegoIsaidGuzman,19087,diegoisaid,1
19086,DiegoIsaidGuzman,19088,@diegoisaid,1
19087,diegoisaid,19086,DiegoIsaidGuzman,1
19087,diegoisaid,19088,@diegoisaid,1
19088,@diegoisaid,19086,DiegoIsaidGuzman,1
19088,@diegoisaid,19087,diegoisaid,1
19089,DiegoManule,19090,diegodiazm,1
19089,DiegoManule,19091,@menciometro,1
19090,diegodiazm,19089,DiegoManule,1
19090,diegodiazm,19091,@menciometro,1
19091,@menciometro,19089,DiegoManule,1
19091,@menciometro,19090,diegodiazm,1
19092,DiegoPhilippi,19093,diegoph,1
19092,DiegoPhilippi,19094,@diegoph,1
19093,diegoph,19092,DiegoPhilippi,1
19093,diegoph,19094,@diegoph,1
19094,@diegoph,19092,DiegoPhilippi,1
19094,@diegoph,19093,diegoph,1
19095,DiekusGonzalez,19096,d13kus,1
19095,DiekusGonzalez,19097,@diekus,1
19096,d13kus,19095,DiekusGonzalez,1
19096,d13kus,19097,@diekus,1
19097,@diekus,19095,DiekusGonzalez,1
19097,@diekus,19096,d13kus,1
19098,dfgr41,19099,dielmer,1
19098,dfgr41,19100,@Dielmer,1
19099,dielmer,19098,dfgr41,1
19099,dielmer,19100,@Dielmer,1
19100,@Dielmer,19098,dfgr41,1
19100,@Dielmer,19099,dielmer,1
19101,StephBaltes,19102,diesteph,1
19101,StephBaltes,19103,@DieSteph,1
19102,diesteph,19101,StephBaltes,1
19102,diesteph,19103,@DieSteph,1
19103,@DieSteph,19101,StephBaltes,1
19103,@DieSteph,19102,diesteph,1
19104,DieterPeeters88,19105,dieter_88,1
19104,DieterPeeters88,19106,@Dieter_88,1
19105,dieter_88,19104,DieterPeeters88,1
19105,dieter_88,19106,@Dieter_88,1
19106,@Dieter_88,19104,DieterPeeters88,1
19106,@Dieter_88,19105,dieter_88,1
19107,DietmarHoffmann,19108,diderosa,1
19107,DietmarHoffmann,19109,@VelvetnPink,1
19108,diderosa,19107,DietmarHoffmann,1
19108,diderosa,19109,@VelvetnPink,1
19109,@VelvetnPink,19107,DietmarHoffmann,1
19109,@VelvetnPink,19108,diderosa,1
19110,AndiSaifulDahri,19111,difol,1
19110,AndiSaifulDahri,19112,@difol,1
19111,difol,19110,AndiSaifulDahri,1
19111,difol,19112,@difol,1
19112,@difol,19110,AndiSaifulDahri,1
19112,@difol,19111,difol,1
19113,digallo1,19114,digallo,1
19113,digallo1,19115,@digallo,1
19114,digallo,19113,digallo1,1
19114,digallo,19115,@digallo,1
19115,@digallo,19113,digallo1,1
19115,@digallo,19114,digallo,1
19116,GuusvandenBrekel,19117,digicmb,1
19116,GuusvandenBrekel,19118,@digicmb,1
19117,digicmb,19116,GuusvandenBrekel,1
19117,digicmb,19118,@digicmb,1
19118,@digicmb,19116,GuusvandenBrekel,1
19118,@digicmb,19117,digicmb,1
19119,AbhilashKrishnan,19120,digimaverick,1
19119,AbhilashKrishnan,19121,@DigiMaverick,1
19120,digimaverick,19119,AbhilashKrishnan,1
19120,digimaverick,19121,@DigiMaverick,1
19121,@DigiMaverick,19119,AbhilashKrishnan,1
19121,@DigiMaverick,19120,digimaverick,1
19122,ShireenMitchell,19123,digitalsista,1
19122,ShireenMitchell,19124,@digitalsista,1
19123,digitalsista,19122,ShireenMitchell,1
19123,digitalsista,19124,@digitalsista,1
19124,@digitalsista,19122,ShireenMitchell,1
19124,@digitalsista,19123,digitalsista,1
19125,JudithRivero,19126,dijuca,1
19125,JudithRivero,19127,@Dijuca,1
19126,dijuca,19125,JudithRivero,1
19126,dijuca,19127,@Dijuca,1
19127,@Dijuca,19125,JudithRivero,1
19127,@Dijuca,19126,dijuca,1
19128,DikCabral,19129,cabraldik,1
19128,DikCabral,19130,@CabralDik,1
19129,cabraldik,19128,DikCabral,1
19129,cabraldik,19130,@CabralDik,1
19130,@CabralDik,19128,DikCabral,1
19130,@CabralDik,19129,cabraldik,1
19131,dilbagkoundal,19132,dilbagkoundal,1
19131,dilbagkoundal,19133,@dilbagkoundal,1
19132,dilbagkoundal,19131,dilbagkoundal,1
19132,dilbagkoundal,19133,@dilbagkoundal,1
19133,@dilbagkoundal,19131,dilbagkoundal,1
19133,@dilbagkoundal,19132,dilbagkoundal,1
19134,DilipRajendran,19135,dilip_r,1
19134,DilipRajendran,19136,@dilip_r,1
19135,dilip_r,19134,DilipRajendran,1
19135,dilip_r,19136,@dilip_r,1
19136,@dilip_r,19134,DilipRajendran,1
19136,@dilip_r,19135,dilip_r,1
19137,DillonChristensen,19138,dillonchr,1
19137,DillonChristensen,19139,@dillonchr,1
19138,dillonchr,19137,DillonChristensen,1
19138,dillonchr,19139,@dillonchr,1
19139,@dillonchr,19137,DillonChristensen,1
19139,@dillonchr,19138,dillonchr,1
19140,DimitrisKanellopoulos,19141,dimkanello,1
19140,DimitrisKanellopoulos,19142,@Iambepositive,1
19141,dimkanello,19140,DimitrisKanellopoulos,1
19141,dimkanello,19142,@Iambepositive,1
19142,@Iambepositive,19140,DimitrisKanellopoulos,1
19142,@Iambepositive,19141,dimkanello,1
19143,DimitrisKarathanos,19144,dimitriskarathanos,1
19143,DimitrisKarathanos,19145,@dkarathanos,1
19144,dimitriskarathanos,19143,DimitrisKarathanos,1
19144,dimitriskarathanos,19145,@dkarathanos,1
19145,@dkarathanos,19143,DimitrisKarathanos,1
19145,@dkarathanos,19144,dimitriskarathanos,1
19146,DmitryArtemov,19147,dimmuart,1
19146,DmitryArtemov,19148,@dimmuart,1
19147,dimmuart,19146,DmitryArtemov,1
19147,dimmuart,19148,@dimmuart,1
19148,@dimmuart,19146,DmitryArtemov,1
19148,@dimmuart,19147,dimmuart,1
19149,dimyume,19150,dimyume,1
19149,dimyume,19151,@dimyume,1
19150,dimyume,19149,dimyume,1
19150,dimyume,19151,@dimyume,1
19151,@dimyume,19149,dimyume,1
19151,@dimyume,19150,dimyume,1
19152,KhawHanChung,19153,dinastik,1
19152,KhawHanChung,19154,@dinastik,1
19153,dinastik,19152,KhawHanChung,1
19153,dinastik,19154,@dinastik,1
19154,@dinastik,19152,KhawHanChung,1
19154,@dinastik,19153,dinastik,1
19155,DiniHaitiZulfany,19156,diniehz,1
19155,DiniHaitiZulfany,19157,@diniehz,1
19156,diniehz,19155,DiniHaitiZulfany,1
19156,diniehz,19157,@diniehz,1
19157,@diniehz,19155,DiniHaitiZulfany,1
19157,@diniehz,19156,diniehz,1
19158,MatthewHamilton,19159,eartothenoise,1
19158,MatthewHamilton,19160,@eartothenoise,1
19159,eartothenoise,19158,MatthewHamilton,1
19159,eartothenoise,19160,@eartothenoise,1
19160,@eartothenoise,19158,MatthewHamilton,1
19160,@eartothenoise,19159,eartothenoise,1
19161,DioneyVtor,19162,dioneyvitor,1
19161,DioneyVtor,19163,@dioney,1
19162,dioneyvitor,19161,DioneyVtor,1
19162,dioneyvitor,19163,@dioney,1
19163,@dioney,19161,DioneyVtor,1
19163,@dioney,19162,dioneyvitor,1
19164,maulanamickael,19165,dismolanza,1
19164,maulanamickael,19166,@dismolanza,1
19165,dismolanza,19164,maulanamickael,1
19165,dismolanza,19166,@dismolanza,1
19166,@dismolanza,19164,maulanamickael,1
19166,@dismolanza,19165,dismolanza,1
19167,ErnestoGonzalo,19168,dithern,1
19167,ErnestoGonzalo,19169,@Dithern,1
19168,dithern,19167,ErnestoGonzalo,1
19168,dithern,19169,@Dithern,1
19169,@Dithern,19167,ErnestoGonzalo,1
19169,@Dithern,19168,dithern,1
19170,,19171,foxfirejack,1
19170,,19172,@Divaka,1
19171,foxfirejack,19170,,1
19171,foxfirejack,19172,@Divaka,1
19172,@Divaka,19170,,1
19172,@Divaka,19171,foxfirejack,1
19173,EricRodriguez,19174,divanotrite,1
19173,EricRodriguez,19175,@DivaNotRite,1
19174,divanotrite,19173,EricRodriguez,1
19174,divanotrite,19175,@DivaNotRite,1
19175,@DivaNotRite,19173,EricRodriguez,1
19175,@DivaNotRite,19174,divanotrite,1
19176,AndrewWillarddjandyw,19177,djandywdotcom,1
19176,AndrewWillarddjandyw,19178,@followed,1
19177,djandywdotcom,19176,AndrewWillarddjandyw,1
19177,djandywdotcom,19178,@followed,1
19178,@followed,19176,AndrewWillarddjandyw,1
19178,@followed,19177,djandywdotcom,1
19179,djchuang,19180,djchuang,1
19179,djchuang,19181,@djchuang,1
19180,djchuang,19179,djchuang,1
19180,djchuang,19181,@djchuang,1
19181,@djchuang,19179,djchuang,1
19181,@djchuang,19180,djchuang,1
19182,DavidDuncan,19183,davidduncan,1
19182,DavidDuncan,19184,@djduncan,1
19183,davidduncan,19182,DavidDuncan,1
19183,davidduncan,19184,@djduncan,1
19184,@djduncan,19182,DavidDuncan,1
19184,@djduncan,19183,davidduncan,1
19185,SuperDJEmiliotLocoshowradio,19186,djemiliot,1
19185,SuperDJEmiliotLocoshowradio,19187,@djemiliot,1
19186,djemiliot,19185,SuperDJEmiliotLocoshowradio,1
19186,djemiliot,19187,@djemiliot,1
19187,@djemiliot,19185,SuperDJEmiliotLocoshowradio,1
19187,@djemiliot,19186,djemiliot,1
19188,DavidGrilli,19189,davidgrilli,1
19188,DavidGrilli,19190,@djGrill,1
19189,davidgrilli,19188,DavidGrilli,1
19189,davidgrilli,19190,@djGrill,1
19190,@djGrill,19188,DavidGrilli,1
19190,@djGrill,19189,davidgrilli,1
19191,JohnathanYesson,19192,djjy,1
19191,JohnathanYesson,19193,@DJJY,1
19192,djjy,19191,JohnathanYesson,1
19192,djjy,19193,@DJJY,1
19193,@DJJY,19191,JohnathanYesson,1
19193,@DJJY,19192,djjy,1
19194,MarkLeeuk,19195,djmarklee,1
19194,MarkLeeuk,19196,@markleeuk,1
19195,djmarklee,19194,MarkLeeuk,1
19195,djmarklee,19196,@markleeuk,1
19196,@markleeuk,19194,MarkLeeuk,1
19196,@markleeuk,19195,djmarklee,1
19197,RobertJordan1,19198,djqs,1
19197,RobertJordan1,19199,@djqs,1
19198,djqs,19197,RobertJordan1,1
19198,djqs,19199,@djqs,1
19199,@djqs,19197,RobertJordan1,1
19199,@djqs,19198,djqs,1
19200,RJJohnson,19201,djrj,1
19200,RJJohnson,19202,@DJRJ,1
19201,djrj,19200,RJJohnson,1
19201,djrj,19202,@DJRJ,1
19202,@DJRJ,19200,RJJohnson,1
19202,@DJRJ,19201,djrj,1
19203,DamienRyan,19204,djryanie,1
19203,DamienRyan,19205,@djryan,1
19204,djryanie,19203,DamienRyan,1
19204,djryanie,19205,@djryan,1
19205,@djryan,19203,DamienRyan,1
19205,@djryan,19204,djryanie,1
19206,DJSwitz,19207,djswitz,1
19206,DJSwitz,19208,@djswitz,1
19207,djswitz,19206,DJSwitz,1
19207,djswitz,19208,@djswitz,1
19208,@djswitz,19206,DJSwitz,1
19208,@djswitz,19207,djswitz,1
19209,TeoSkylark,19210,teoskylark,1
19209,TeoSkylark,19211,@teoskylark,1
19210,teoskylark,19209,TeoSkylark,1
19210,teoskylark,19211,@teoskylark,1
19211,@teoskylark,19209,TeoSkylark,1
19211,@teoskylark,19210,teoskylark,1
19212,TheDoctor,19213,djthedoctor,1
19212,TheDoctor,19214,@djthedoctor,1
19213,djthedoctor,19212,TheDoctor,1
19213,djthedoctor,19214,@djthedoctor,1
19214,@djthedoctor,19212,TheDoctor,1
19214,@djthedoctor,19213,djthedoctor,1
19215,DougMcCaughan,19216,djuggler,1
19215,DougMcCaughan,19217,@djuggler,1
19216,djuggler,19215,DougMcCaughan,1
19216,djuggler,19217,@djuggler,1
19217,@djuggler,19215,DougMcCaughan,1
19217,@djuggler,19216,djuggler,1
19218,ChiragThakkar,19219,chirag4,1
19218,ChiragThakkar,19220,@chiragthakkar,1
19219,chirag4,19218,ChiragThakkar,1
19219,chirag4,19220,@chiragthakkar,1
19220,@chiragthakkar,19218,ChiragThakkar,1
19220,@chiragthakkar,19219,chirag4,1
19221,DerekHeidemann,19222,dlheidemann,1
19221,DerekHeidemann,19223,@dlheidemann,1
19222,dlheidemann,19221,DerekHeidemann,1
19222,dlheidemann,19223,@dlheidemann,1
19223,@dlheidemann,19221,DerekHeidemann,1
19223,@dlheidemann,19222,dlheidemann,1
19224,DiegoLopezOsuna,19225,dlosuna,1
19224,DiegoLopezOsuna,19226,@dlosuna,1
19225,dlosuna,19224,DiegoLopezOsuna,1
19225,dlosuna,19226,@dlosuna,1
19226,@dlosuna,19224,DiegoLopezOsuna,1
19226,@dlosuna,19225,dlosuna,1
19227,DanieleMisto,19228,danielemisto,1
19227,DanieleMisto,19229,@DanieleMisto,1
19228,danielemisto,19227,DanieleMisto,1
19228,danielemisto,19229,@DanieleMisto,1
19229,@DanieleMisto,19227,DanieleMisto,1
19229,@DanieleMisto,19228,danielemisto,1
19230,JooIgor,19231,dmjoaoigor,1
19230,JooIgor,19232,@coolappse,1
19231,dmjoaoigor,19230,JooIgor,1
19231,dmjoaoigor,19232,@coolappse,1
19232,@coolappse,19230,JooIgor,1
19232,@coolappse,19231,dmjoaoigor,1
19233,,19234,dnay56,1
19233,,19235,@DNay56,1
19234,dnay56,19233,,1
19234,dnay56,19235,@DNay56,1
19235,@DNay56,19233,,1
19235,@DNay56,19234,dnay56,1
19236,DougHills,19237,dnhills,1
19236,DougHills,19238,@DNHills,1
19237,dnhills,19236,DougHills,1
19237,dnhills,19238,@DNHills,1
19238,@DNHills,19236,DougHills,1
19238,@DNHills,19237,dnhills,1
19239,DanielBayer78,19240,herrufraubayer,1
19239,DanielBayer78,19241,@dnlbyr,1
19240,herrufraubayer,19239,DanielBayer78,1
19240,herrufraubayer,19241,@dnlbyr,1
19241,@dnlbyr,19239,DanielBayer78,1
19241,@dnlbyr,19240,herrufraubayer,1
19242,DoanTran,19243,doanttran,1
19242,DoanTran,19244,@_Doan_Tran,1
19243,doanttran,19242,DoanTran,1
19243,doanttran,19244,@_Doan_Tran,1
19244,@_Doan_Tran,19242,DoanTran,1
19244,@_Doan_Tran,19243,doanttran,1
19245,DocMurphy,19246,pastordoc,1
19245,DocMurphy,19247,@pastordoc,1
19246,pastordoc,19245,DocMurphy,1
19246,pastordoc,19247,@pastordoc,1
19247,@pastordoc,19245,DocMurphy,1
19247,@pastordoc,19246,pastordoc,1
19248,DenisCouto,19249,deniscouto,1
19248,DenisCouto,19250,@docouto,1
19249,deniscouto,19248,DenisCouto,1
19249,deniscouto,19250,@docouto,1
19250,@docouto,19248,DenisCouto,1
19250,@docouto,19249,deniscouto,1
19251,MiguelAngelGarca,19252,doctormago,1
19251,MiguelAngelGarca,19253,@doctormago,1
19252,doctormago,19251,MiguelAngelGarca,1
19252,doctormago,19253,@doctormago,1
19253,@doctormago,19251,MiguelAngelGarca,1
19253,@doctormago,19252,doctormago,1
19254,BarbDybwad,19255,doctorparadox,1
19254,BarbDybwad,19256,@doctorparadox,1
19255,doctorparadox,19254,BarbDybwad,1
19255,doctorparadox,19256,@doctorparadox,1
19256,@doctorparadox,19254,BarbDybwad,1
19256,@doctorparadox,19255,doctorparadox,1
19257,DanieleOlmisani,19258,dolmisani,1
19257,DanieleOlmisani,19259,@dolmisani,1
19258,dolmisani,19257,DanieleOlmisani,1
19258,dolmisani,19259,@dolmisani,1
19259,@dolmisani,19257,DanieleOlmisani,1
19259,@dolmisani,19258,dolmisani,1
19260,KjetilGregerPedersen,19261,dolphinsmind,1
19260,KjetilGregerPedersen,19262,@DolphinsMind,1
19261,dolphinsmind,19260,KjetilGregerPedersen,1
19261,dolphinsmind,19262,@DolphinsMind,1
19262,@DolphinsMind,19260,KjetilGregerPedersen,1
19262,@DolphinsMind,19261,dolphinsmind,1
19263,DomEsposito,19264,macmixing,1
19263,DomEsposito,19265,@macmixing,1
19264,macmixing,19263,DomEsposito,1
19264,macmixing,19265,@macmixing,1
19265,@macmixing,19263,DomEsposito,1
19265,@macmixing,19264,macmixing,1
19266,DominiqueFrancon,19267,domifrancon,1
19266,DominiqueFrancon,19268,@domifrancon,1
19267,domifrancon,19266,DominiqueFrancon,1
19267,domifrancon,19268,@domifrancon,1
19268,@domifrancon,19266,DominiqueFrancon,1
19268,@domifrancon,19267,domifrancon,1
19269,DomingoRieraLlorca,19270,domi64,1
19269,DomingoRieraLlorca,19271,@domi64,1
19270,domi64,19269,DomingoRieraLlorca,1
19270,domi64,19271,@domi64,1
19271,@domi64,19269,DomingoRieraLlorca,1
19271,@domi64,19270,domi64,1
19272,domingosmoreira,19273,domingosmoreira,1
19272,domingosmoreira,19274,@DomingosMoreira,1
19273,domingosmoreira,19272,domingosmoreira,1
19273,domingosmoreira,19274,@DomingosMoreira,1
19274,@DomingosMoreira,19272,domingosmoreira,1
19274,@DomingosMoreira,19273,domingosmoreira,1
19275,DominicFuchs1988,19276,dvux,1
19275,DominicFuchs1988,19277,@dvux,1
19276,dvux,19275,DominicFuchs1988,1
19276,dvux,19277,@dvux,1
19277,@dvux,19275,DominicFuchs1988,1
19277,@dvux,19276,dvux,1
19278,DominiqueDesrosiers,19279,desrosdo,1
19278,DominiqueDesrosiers,19280,@desrosdo,1
19279,desrosdo,19278,DominiqueDesrosiers,1
19279,desrosdo,19280,@desrosdo,1
19280,@desrosdo,19278,DominiqueDesrosiers,1
19280,@desrosdo,19279,desrosdo,1
19281,GinevraMarino,19282,ginevramarino1977,1
19281,GinevraMarino,19283,@domusaud,1
19282,ginevramarino1977,19281,GinevraMarino,1
19282,ginevramarino1977,19283,@domusaud,1
19283,@domusaud,19281,GinevraMarino,1
19283,@domusaud,19282,ginevramarino1977,1
19284,DomyElSonidoEsMiApelido,19285,domynatrix,1
19284,DomyElSonidoEsMiApelido,19286,@domynatrix,1
19285,domynatrix,19284,DomyElSonidoEsMiApelido,1
19285,domynatrix,19286,@domynatrix,1
19286,@domynatrix,19284,DomyElSonidoEsMiApelido,1
19286,@domynatrix,19285,domynatrix,1
19287,MarianelaMadrigalRojas,19288,donanela,1
19287,MarianelaMadrigalRojas,19289,@donanela,1
19288,donanela,19287,MarianelaMadrigalRojas,1
19288,donanela,19289,@donanela,1
19289,@donanela,19287,MarianelaMadrigalRojas,1
19289,@donanela,19288,donanela,1
19290,DonatelloTrisolino,19291,dodyci,1
19290,DonatelloTrisolino,19292,@dodyci,1
19291,dodyci,19290,DonatelloTrisolino,1
19291,dodyci,19292,@dodyci,1
19292,@dodyci,19290,DonatelloTrisolino,1
19292,@dodyci,19291,dodyci,1
19293,DonCrow,19294,doncrow,1
19293,DonCrow,19295,@DonCrow,1
19294,doncrow,19293,DonCrow,1
19294,doncrow,19295,@DonCrow,1
